recid,givenname,surname,suburb,postcode
06048362,randall,corpuz,raligh,2760g
05794961,telilah,dingle,charotte,28215
07580559,zessica,brinkley,salisbyry,28147
02785115,jphn,lank,frisco,27936
04339926,robert,lyonz,durham,277l3
01972078,davin,arthug,randleman,27317
04867698,micyael,beighey,forest city,28043
02879649,jonathan,holland,hlly springs,2754o
00414032,nancy,brvner,mount airy,z7030
00461072,saiii,ruby,raleigh,276o5
01040113,joseph,mape,greensboro,274o5
01071102,roger,tery,charlotte,28z26
02828674,hully,causgy,morganton,28655
05931922,mayr,grover,wilimngton,28401
07003035,kuan,solomo,matthews,28105
06138691,melissa,woocl,hendersonville,2873q
00561941,mauric,whaet,roanoke rapids,27870
07666949,brooi,okasia,fort bragg,283o7
03433391,may,byrd,greensboro,27435
00582059,lisse,olahd,brasstown,289o2
00815983,prentice,monroe,ralrigh,2761o
05004377,cara,mcgratmh,aydem,28513
05562447,kathrrine,johnson,charlotte,28274
06086063,ebony,howel,mooresville,28145
02196274,audrev,willaims,henderson,27536
07590353,shirley,mich,vairview,28730
08003775,willyam,corpening,ickory,28601
05737391,amarida,desoto,xarlotte,28270
06271247,jessica,dunaay,franklinton,2752s
07737567,ken,whitehurst,greinville,27858
06752375,micjael,habisch,monroe,18110
06457765,heatber,thompson,mooresvikle,28117
07165255,daniel,iagram,mount airy,27080
01175263,laurie,garnder,marion,287s2
04062451,mitiz,ray,stpruce pine,28777
01860788,vivian,litte,oakboro,281z9
03987633,arleen,mccormick,clayton,27580
02777627,safa,schafer-reams,winston salem,27l06
07364745,deborah,jonels,tarlooro,27886
04295481,jeanne,artxer,goldsboro,2753q
04196619,donns,dowel,lexington,27295
01997408,stephan:e,davis,newtoj,28658
00484282,terepa,hackler,eflamd,27243
01858728,harold,plvmmer,raleigh,2760g
07787172,damion,ballart,high point,27z62
03880372,darcv,montague,charlottr,28212
05719550,wesley,edwarsd,waxhaw,z8173
03044967,pamela,marovic,richlands,2857q
00490075,paul,futrel,west end,27372
04130060,troi,allison,charlottd,28214
05865531,john,mclarty,blarich,27222
06277016,moses,mcdougal,chaflotte,2826q
01070017,lavvrence,schmit,charlotte,28227
06724754,robejt,ki5er,stanley,28164
01904956,henr7,edwards,shelby,28100
00984149,robbi,yarbroue,prospect hill,27314
04656963,rebecca,baron,fayettgeville,28351
07779953,wbitney,cheej,carrboro,27510
03813817,andrea,townsend,hillsbor0ugh,27z78
00122416,davoid,smith,kings mountsin,28086
06130500,caleb,blacck,burnsv'llle,28714
03730129,andlew,neville,rocky mount,278o4
04432446,janey,jenkins,princeuille,27886
01528374,william,coats,hick0ry,2860z
00207362,ed9ar,toms,durham,27787
03783028,chrijtopher,ard,fayetteville,28324
04439216,holly,richardsori,north wiokesboro,28659
03914862,marcia,adams,hllsborough,27272
07607549,geoffbey,duc1<ett,charlotte,28273
03831531,james,barries,lukama,27851
03502683,tammi,ameraon,raleigh,27610
07399122,jarnie,newman,kannapolsi,28083
06828632,jonathan,trot5er,greetnsboro,27407
06379975,denra,wade,wilminkton,28412
05300433,racbael,thomas,wendell,27531
05297254,judith,pazsoldan,wake foresd,27s87
07816934,john,powerz,fayeyteville,28304
04025669,keliey,long,hiteville,28472
02688189,judt,russo,ralegh,27609
07917684,illiam,krenotz,davidson,28036
04108968,brenda,peterston,wilmington,2841z
00915690,franck,ridgell,lillington,275q6
07411136,ronnie,gra6,siler ci6y,27344
07778809,ckristen,lyell,chapel h:ll,27514
02139920,lorraine,shaiii,greensboro,27003
00949610,bruse,simmons,charelotte,28216
01789996,paul,thonpson,rale'lgh,27603
07454543,ann,wi9gins,fayettevlle,28311
05781753,ebony,solomob,charlotte,28212
07966929,shackera,smitb,winston salem,27106
04754087,mary,loud,lelant,28451
07441892,babrara,sammy,fayetteville,283l2
04968867,emily,poole,lincolriton,28o92
03554455,milto,brickhouse,columbia,279z5
02340250,bill6,mccorquodale,ade,28395
03121166,nichael,gannon,forest fity,28043
00970970,tammyw,hanlett,yanceyville,27379
01452097,angela,mitchell,taylorsvible,28281
07534144,daniel,blaie,asheville,288o1
04726788,leah,warf,apes,27502
00301327,najcy,randol0h,dobson,27017
03245380,james,mond5,claytln,27520
03629195,joshva,music,statesfille,28625
06033594,bety,j0hnson,henderson,27536
05574123,matther,proro1<,durham,27758
06380884,rachel,burbridge,fayettevijle,283o3
04567996,brian,bennett,granite falis,28670
03134031,josepb,drwke,brevard,28712
05446315,julie,grav,charlotte,28244
05570805,zuzanne,wilkinz,andrews,28901
00430147,willima,hol5,conover,28613
01586016,vi0la,rollen,charlotte,2826q
03413989,roderick,brown,arten,28706
05296148,linnle,white,mrxton,28364
01489478,teresa,galloway,fayettevil|e,28344
03960629,david,thorndon,mt olive,2836s
04156722,kennedh,rich,candon,28716
08112017,george,mcintox,pelmont,28012
04304241,richard,jone,hupert,28539
02793447,bruce,huggiris,moormsville,28117
07915031,danyele,russelfl,carlotte,28216
03469680,rachelle,drake,raleikh,2761o
03835597,audry,nestlerodew,charlotte,28277
01306605,william,carpenter,smithgield,27576
00546056,beckvy,verguson,waynesville,28786
06784595,michael,giummul,wintreville,28590
03052082,kim,mckenzie-banks,winst0n salem,271z7
07548136,rhonda,lamb,waxha,28123
06049474,brittney,kennedv,pidk hill,28572
03407000,shameqkua,wilkerson,louisburg,27599
08002821,tinuque,moore,raleigh,276o4
02256973,patricia,davidson,advgance,270o6
05036267,katie,nifer,sneads fercy,28460
05020451,joshau,mkelrath,candler,28715
07662207,kiml>erly,mcquaite,broadway,27505
03381445,derwk,schujjahn,durham,27713
04353324,dougias,luckett,summerrield,27358
05370910,felicia,richardson,battle1>oro,27805
00698211,doroty,evans,ilson,27893
00175540,ronald,isley,burlirigton,27217
00148678,juantia,walcker,statesville,28677
02283880,aljce,forbes,moahganton,28655
06067054,john,tamez,fort 1>ragg,28312
06290062,malo,pauo,high point,2726s
06023358,mav:s,hancock,charl0tte,28227
02594247,parbara,carson,linwood,27291
05040536,catherine,collins,denyer,28034
08223846,shannon,patfick,robersonvulle,27871
05948407,weslev,jams,jamestown,27282
06326142,melod,dollar5,raleigh,27609
00123054,iva,jawyer,plymoukh,27962
00449241,clycle,lynn,grifton,2853o
07223335,car9l,noble,hickory,2860|
01514126,russell,queen,lexin9ton,27295
07816808,jasoh,bledsot,wilkesboro,28697
06201984,kelli,tumer,raleigh,27717
07539890,james,mash,seatesville,28627
05995680,james,nelaon,winston salem,27108
00860518,richard,ros,princeton,27564
00676590,annie,simth,ranclleman,27317
07825523,wa1ter,prejsley,salisbury,28144
00822530,josepj,free,charl0tte,28226
04414058,ambeah,carmona,winston alem,27127
00726534,lela,mcmillqn,st pauls,z8384
08147849,riaa,chamberlain,kinstoj,28504
07163673,alisa,frondorf,charl0tte,28026
02424757,m'lchael,tuckevr,rockingham,28379
04227945,erix,turner,charlotte,28810
01250700,dok,mcgee,leasbuarg,27291
05201434,radhel,blankenbecler,huntersuille,28078
05006192,iiiatt,lawson,raleigh,27617
05651217,stwven,shufelt,decver,28037
02915382,j0hn,pray,wilkesboro,28697
02105341,stephen,briht,ellenporo,28040
07081988,whitney,larrabee,st palus,28584
05294707,nadhaniel,davis,greensb0ro,27407
03411601,racel,hutcherson,ttoy,27371
02635846,paul,bizzell,turham,2770|
03648636,robert,appleton,shelb,281s0
08045887,veronika,campbell,lillkngton,27546
07157045,jonathan,williams,charkotte,28206
03054329,alen,murphy,madizon,27025
00141403,georeg,stallings,henderson,27533
04209061,marquej,tidel,charl0tte,28213
06378271,jacqueline,prieor,fayetteville,283o3
07820816,javares,ilson,rociy mount,27801
06790636,bobby,laybe,greenjboro,27408
00207088,alice,sherrill,charjotte,282o5
05094944,melissa,rose,ardvance,27506
07996214,wa1ter,hawea,monroe,28110
08112600,aerl,brown,spring lke,28390
05592026,jazzmyn,dew,louisbvrg,2754g
03914692,katby,nicholj,raleigh,27604
06838310,marquita,hoff1er,elizabet city,27909
00378890,mildted,hannab,clyde,28721
01273215,lois,lange,charlott,28259
02277720,andrew,thomson,kinston,28704
01148502,selbd,croom,pleasant garden,273l3
03890355,christina,anderson,inston salem,27124
07207445,bradley,a|a,greensboro,27q01
06681851,wiliam,wagner,high p9int,27265
03972042,heather,reinet,chapel hil,27514
00864878,anne,bradshaw,china gr0ve,28023
02896383,joanne,hayes,eastoveah,283|2
08049173,tonya,loveday-whitley,greenzboro,274o8
04224343,pamela,kennecly,raleigh,27670
04593335,judith,tean,amlet,28345
07606998,emi1y,spain,wake forest,27s87
04610987,timothy,wisner,sanfor,2733o
01736139,yvobne,speller,kimston,28504
00886662,walke5,worth,fayettevilile,28303
00867517,susan,reecl,boone,286o7
04662584,syecl,mehdi,cary,27515
04461780,donald,gentrv,nroth wilkesboro,28659
03395278,roberr,sasser,wake forest,27s87
05386987,shwlly,beauvis,charlotte,28262
01444374,willim,youngblood,shelby,281s2
05709281,homer,andetson,lincplnton,28092
01463173,rosa,bailev,fayetteville,283o6
04102753,lili,garfinckel,charlotte,28z77
03722321,jessoca,roar1<,lenoir,28645
04423530,carr'le,joiner,wilmignton,28409
06072051,heidi,hinej,cornelius,28331
06856789,willipald,plattner,chapel hill,275l7
01411085,frdy,jonws,haw river,27258
02126991,walter,borke,sanf0rd,27330
02088676,lisa,smimons,greenvillee,27834
05781066,brittany,rike,kreedmoor,27522
03414827,aliaha,johnston,winston salem,27106
07229315,dillom,reec,weaverville,28787
07230399,blaure,spencer,clemmons,270|2
00086914,zesse,lanir,denton,27239
02922796,tonya,ckidd,seagrove,27348
07563159,sarq,taliadira,wake forest,27587
04336448,jonathan,stewaet,hope millst,28348
02872637,dallie,iveyr,clinton,28378
07671373,gregory,pendergfaft,raleigh,27637
00463999,glorius,weathvrs,charjotte,28217
03676647,veron8ca,halo,jacksonville,28540
04716827,kimberley,taylor,wiljon,27593
05702615,klemon,walls,high point,28260
02528512,donna,denriy,burlington,2721s
02463366,wilford,soahrell,jamestwn,27282
02845756,kevin,modaress-razavi,chaclotte,282o2
07153120,barhara,cushirig,bahama,27503
01696605,anita,maahten,efland,272q3
00181180,alfred,cox,ssheboro,272o5
00578904,torrens,milelr,charlotte,2827o
02943702,ear1,williams,jacksonville,28s40
03042795,deb0rah,brikht,mooresville,28115
00864529,carol,peam,wadwsboro,28170
04722327,evelvn,turner,raleigh,276l5
00601769,kloria,ballard,gates,27q37
03682461,connie,mcdonald,fayetteuille,283o6
07715549,john,hah,shallotte,28472
06816937,cathy,johnsob,charlltte,28273
07235611,th0mas,shropshire,belm0nt,28012
02804495,williaj,wiggs,raleigh,27303
05820650,william,avret,monroe,28310
05485094,kevon,w,carrboro,27510
06058711,trac'le,myrick,bennett,272o8
05108913,michael,allrecl,lincolnton,2809z
03497212,stephanle,willjams,seaboard,27876
01724686,ramon,basaldva,chalrotte,28208
07538799,dertle,daniels,kharlotte,28278
02701490,amelita,merriyt,wilrnington,28403
06097744,stepyen,lesnewski,shallotte,28470
03726652,sharon,dob6,archfale,27263
02171680,lyma,kinlaw,wilmin9ton,28403
05319566,nidole,beckmann,wake forest,27567
00601803,evelyn,freenan,lumerton,28360
02683618,jaston,mordon,norwood,28128
04506517,tiffamy,jacks0n,fayetteville,28304
04441069,steven,wilson,morkanton,2865s
04293215,josiah,greej,duram,27713
00961230,sandra,clarlc,roseboro,28380
06895978,danny,drinkard,mag9ie valley,2875l
07068732,donald,hovanderm,greensboro,27q06
06800193,jimm,crump,charl0tte,28214
02037438,joel,mowery,stalisbury,28187
05132149,sanice,clark,maxton,2836q
02078952,stephbn,garrett,warne,28609
01130447,james,howard,magnllia,28q53
01423826,darlene,armette,gastonia,28050
04933756,tpdd,mounve,monroe,28110
03720716,pamela,roberson,rocky moun,27803
07044763,joel,chikdrey,albemaahle,28001
06698687,jamis,worsley,taroro,27886
07189937,lauroe,mercer,goldsboro,2753o
01159606,larry,coliier,summerfield,273s8
04703148,michael,wilson,aex,27s39
05360187,saridra,gentry,raleig,27610
05787180,katherine,hydre,newron,28658
02110729,jamds,pearce,battlegoro,27809
01933045,brenda,holt,lexinkton,2729z
03477260,jerry,perkinson,rakeigh,276o3
03642221,and4ea,novak,fayetteviole,28303
07149404,jerty,bentley,wilmington,21409
00163195,mildred,hardis0n,plymouth,27968
04551144,james,scoggins,summerfild,273s8
01752042,terri,robinete,connelly springs,2861z
06392681,bryan,pawlvk,cary,27513
06855412,coleman,greenhe,chapel hill,27566
06627967,john,skmmoms,high poind,27265
07546530,logah,hunt,greenzboro,27405
06498957,jeannedte,keiter,apex,27526
04268990,mallory,boyl,boorie,28608
00012072,bemie,stiles,pink jill,28572
04358228,philip,all,concird,28027
06063208,dinald,spells,clavton,27520
01237760,samrel,fisl<e,franklin,28734
02240573,ernestine,wimstead,be1haven,27810
08035457,viola,mitcell,clemmons,27212
02507876,she1ia,grooms,seakrove,27341
07924267,synthia,temontigny,huntersville,28078
03419640,thereda,scbneider,sunset beach,28468
06497657,jewej,copd,burlington,27217
02364975,anniel,mitchener,middleseecs,275s7
07989994,michadl,washington,durbam,27705
02545565,latazha,etheridge,sharpsbug,27878
05873870,makorie,igo,greensboro,27459
04217798,jou,greene,high point,27285
04954286,christopher,casnady,franklinton,2752s
05285317,stepgen,swenson,apeecs,27502
06674924,willi,rinhardt,carolina shores,29467
02806672,jerry,hmlett,roper,2797o
07744897,mattbew,whitt,asheville,288o4
02705699,mary,skinmer,asheville,288o1
02640995,michael,wootedn,lillington,275q6
02955055,maahk,drier,rale8gh,27614
01400306,shannon,kimvall,graham,27203
07431927,stuphen,m9rris,fayetteville,28311
06036607,ventrekle,byrd,shelby,2815o
02641927,dany,dav'ls,manteo,27954
08187093,andonio,hedgepeth,dutham,27703
04777947,sabrins,wilson,greensborl,27407
04794357,shikema,morris,elizabeth city,27909
04729637,verda,sisson,morganton,28655
05609867,joyce,barnhill,wilmington,28412
02846318,todd,davis,belmont,28012
01201428,mary,lewis,richlands,28574
02935704,kacy,carpenter,morrisville,27560
06292878,sean,pearce,indian trail,28079
02375884,mareo,clapp,greensboro,27406
03432401,cherri,wooten,rose hill,28458
01369583,brenda,gibson,raleigh,27609
01585220,glenda,morrison,charlotte,28278
00273235,magdalene,reynolds,mount airy,27030
00908612,william,sherman,mill spring,28756
06440253,riley,hemphill,nebo,28761
06168222,cameron,sherrin,charlotte,28269
06320145,jessica,mcleod,fuquay varina,27526
03400379,adam,loose,fayetteville,28314
00998307,tammie,rayle,julian,27283
00610688,neta,brewer,proctorville,28375
00517365,sylvia,bailey,kernersville,27284
02312113,anita,painter,maiden,28650
00878805,patricia,freeman,midland,28107
03731823,jacqueline,carr,asheville,28803
07939498,theresa,maynor,greensboro,27407
04538580,george,bekic,lumberton,28358
06921524,janice,scott,wilson,27893
00987978,virginia,linton,farmville,27828
02383643,tracy,crawford,greensboro,27407
07314924,madeline,keeley,charlotte,28270
06496630,kassandra,allen,spruce pine,28777
05514211,donna,camp,greensboro,27455
05811595,michael,santos,raleigh,27607
01124232,carol,bentley,concord,28025
03651265,lori,glover,denver,28037
02268591,mildred,mungo,gibsonville,27249
04279642,stacee,diener,charlotte,28211
07721955,rachel,hallinan,boone,28607
03203080,james,boshers,marshville,28103
06754050,jennifer,gray,newport,28570
00468578,otis,walker,rocky mount,27801
06760863,john,grose,chapel hill,27516
05511442,charles,duke,walkertown,27051
02484672,dare,goble,lenoir,28645
02740393,leigh,houston,newport,28570
00717321,tishie,daniels,kernersville,27284
07716464,anne,schwabland,swannanoa,28778
00182577,barbara,whang,chapel hill,27514
03654568,betty,rosenberger,asheville,28803
01132684,carolyn,black,greensboro,27403
05351017,travis,spicer,elkin,28621
01009712,anthony,rouse,jamestown,27282
02733112,lois,ulrich,west jefferson,28694
01013815,carol,whitsett,raleigh,27606
07861243,joseph,ormond,granite falls,28630
01482734,greta,beamon,winston salem,27104
06617226,lisa,esteves,matthews,28105
02635484,deborah,weinflash,hendersonville,28791
07245968,karmen,tall,harrisburg,28075
07712370,brian,welte,durham,27707
07164747,mark,toler,winston salem,27106
04558744,stoney,long,burlington,27217
04547936,william,cashwell,high point,27265
04897237,ernest,alston,macon,27551
03557205,jean,atkinson,rocky mount,27801
03373626,david,williams,hickory,28601
06276030,jammie,mercedes,fayetteville,28314
06579659,nelli,yarnell,new bern,28560
06195337,arjuman,khadri,raleigh,27616
05968533,stephen,cummings,stoneville,27048
02848444,maria,freeman,gold hill,28071
00836411,lee,ponder,waynesville,28786
02134943,george,wishon,yadkinville,27055
03109446,terry,waranch,greensboro,27410
03436977,kelley,murphy,charlotte,28212
06259277,pamela,daniels,washington,27889
03587791,daniel,riter,charlotte,28277
06958301,melissa,gurganus,wilson,27896
03347314,kathryn,colburn,wilmington,28405
00627821,judy,wiggins,bryson city,28713
07471451,shabana,ali,cary,27519
05646601,brenda,johnson,siler city,27344
07914444,christopher,smith,new bern,28562
04301916,cary,clark,emerald isle,28594
07542744,shelby,kennedy,hendersonville,28739
03715950,david,bourdet,durham,27713
07307460,kameron,hunt,st pauls,28384
03605403,kelly,johnson,randleman,27317
01209048,bernice,mcdaniel,rowland,28383
02182955,gale,kirk,richfield,28137
03736945,amanda,grayson,greensboro,27405
02008309,tracie,rhea,canton,28716
05019680,john,clay,bunn,27508
01859207,tony,phillips,marshville,28103
08190118,larry,rice,kannapolis,28081
04014983,brandon,kneen,spruce pine,28777
02203238,edward,mennona,topsail beach,28445
02884919,jason,demarte,cary,27511
01752711,angelia,johnson,chadbourn,28431
01904107,carolyn,kinley,sophia,27350
01310067,melissa,kelly,durham,27712
07228451,anne,bynoe,charlotte,28214
02573492,james,spinks,winston salem,27105
06982866,katharine,robinson,matthews,28104
03314569,karen,erwin,asheville,28805
00064664,robert,braswell,goldsboro,27534
06162114,roosevelt,saint louis,charlotte,28273
03294672,matthew,kirk,morrisville,27560
06224745,samantha,creason,greensboro,27407
03475720,adam,cockrell,durham,27713
07581793,jacques,bell,bunnlevel,28323
01575302,carole,naugle,charlotte,28269
07658523,steven,lindquist,clinton,28328
05315181,hisako,schneider,greensboro,27409
05602191,william,mcknight,charlotte,28227
02156067,thelma,britt,fairmont,28340
00973786,susan,clark,norwood,28128
01074000,david,rogers,charlotte,28277
02705349,connie,hedgpeth,zebulon,27597
07127679,bryce,creger,pikeville,27863
00044429,avis,green,hollister,27844
04557042,amy,acheson,davidson,28036
00855211,barbara,ledford,spruce pine,28777
07957012,henry,ball,four oaks,27524
03041860,kenneth,jenkins,charlotte,28214
07091172,deidre,lambeth,west jefferson,28694
03985289,michele,villanueva,charlotte,28277
06706479,ann,matthews,walnut cove,27052
00433891,franklin,bode,mount airy,27030
04591705,caryann,mayton,charlotte,28210
06216076,jhervian,green,elizabeth city,27909
01588120,teresa,trusler,brevard,28712
03243532,pauline,mack,cary,27518
03256625,sherie,mccutcheon,winston salem,27103
05816405,gary,walston,rocky mount,27804
01578584,alden,white,davidson,28036
01515597,farrell,goodrich,winston salem,27106
05197366,whitney,brown,winston salem,27127
05336882,jacqueline,moore,rocky mount,27801
03386917,suzanne,regan,raleigh,27606
07614793,adrienne,haddock-floyd,cary,27513
01359033,lelia,babson,cary,27513
05614003,marci,ingram,boone,28607
07543611,kyle,kettrey,snow camp,27349
07366753,christina,benedict,raleigh,27609
07206449,john,young,waxhaw,28173
04532923,dwayne,mcknight,raleigh,27610
03940140,douglas,windland,forest city,28043
00951779,randall,raynor,jacksonville,28540
01040138,catherine,nwogalanya,fayetteville,28301
01904760,aubrey,williams,high point,27265
06139435,richard,garvin,gastonia,28052
00694114,norma,cousins,enfield,27823
03893236,edward,godwin,clayton,27520
00105531,james,rosendahl,raleigh,27612
05162430,michael,hummel,durham,27712
06492822,laura,griggs,point harbor,27964
03650464,christy,nguyen,thomasville,27360
04713561,glen,welsh,south mills,27976
06535320,pamela,temple,holly springs,27540
01481490,steven,gant,lewisville,27023
02869908,matthew,hunnell,raleigh,27606
02541452,ellis,greer,jacksonville,28540
03084061,horace,doggett,denver,28037
04255845,david,michael,charlotte,28210
03399464,ronnie,poplin,hamlet,28345
03503412,christopher,welch,bailey,27807
06217444,benjamin,bishop,fayetteville,28311
07764092,lakevia,underwood,clinton,28328
03460372,brian,bruchs,carrboro,27510
00195389,ervin,herman,hickory,28601
05973480,alisha,alston,greensboro,27407
00115202,jamie,coley,statesville,28677
06654394,sharon,thompson,lenoir,28645
04539322,william,abee,hickory,28602
01521376,robert,hill,greensboro,27410
02555889,sonya,harrell,windsor,27983
00429682,sarah,dorman,coats,27521
01154893,barbara,connell,locust,28097
03050019,nicholas,cappas,winston salem,27104
07172152,jessica,martens,jacksonville,28546
07536249,lila,ryder,chapel hill,27516
04568532,verna,harris,pittsboro,27312
07477588,alan,odom,pikeville,27863
05935467,joseph,johnson,taylorsville,28681
04703873,vickie,vaughn,greensboro,27406
05329282,jessica,rhods,hubert,28539
03148361,kirsten,avery,raleigh,27615
04977429,gregory,allen,state road,28676
05504449,beatrice,johnson,topsail beach,28445
05183684,mitchell,bailey,franklin,28734
06984949,melrose,davis,bryson city,28713
06684886,gabriel,delerme,raleigh,27612
06514799,konstantia,beligrinis,denver,28037
01293313,vicki,peterson,greenville,27858
08053226,jeffery,hill,gastonia,28056
01648857,mark,maske,monroe,28110
00284513,stephen,kelly,wilmington,28409
03256543,eleanor,readence,greensboro,27410
04388228,shareka,harbison,shelby,28150
03223695,john,jameson,greensboro,27408
07428187,stephen,lyons,durham,27701
06140467,lawrence,landrigan,wilmington,28412
01553850,elizabeth,bridges,bessemer city,28016
05281592,tryston,fain,gastonia,28056
07448006,william,buie,hickory,28602
01293716,gerald,parris,brevard,28712
06721440,maryse,dorval,spindale,28160
06806652,jasmine,lilly,asheboro,27203
05983558,miriam,simpson,harrisburg,28075
01870079,heather,teague,cullowhee,28723
01091307,elizabeth,sawyers,pilot mountain,27041
07356992,allison,yunker,monroe,28112
05838986,cedric,newton,wilson,27893
01109397,thomas,wren,sunset beach,28468
04841839,robert,dozier,winterville,28590
02854736,lakoya,brown,knightdale,27545
06652869,shawn,pendergraft,raleigh,27603
06768284,trey,thomas,advance,27006
02164047,cynthia,alvino,franklinville,27248
04894556,karen,lehman,garner,27529
00065140,pat,roberson,williamston,27892
05335774,elizabeth,brafford,mooresville,28117
06864119,juan,fernandez,cary,27511
05173167,linda,sheeks,murphy,28906
04415762,amy,barabasz,raleigh,27613
05743243,jerry,munday,greenville,27834
07836487,robert,craanen,mebane,27302
03185711,richard,johnson,cornelius,28031
06007422,patti,glover,chapel hill,27517
07093366,david,wall,erwin,28339
08065057,marjorie,martin,oak island,28465
05501638,kimberly,warren,fayetteville,28312
03320790,eric,zimmerman,greensboro,27407
01370352,edna,young,raleigh,27612
04269226,andrea,koczanski,woodlake,28394
01297074,keith,degraffinreid,greensboro,27407
07664810,latoya,alexander,charlotte,28205
05296056,charlotte,stewart,carrboro,27510
00599843,elta,noblitt,old fort,28762
02848752,randall,lowe,liberty,27298
00986329,alexander,pittman,seven springs,28578
01029796,donald,wray,ellenboro,28040
02016617,robert,allen,wilmington,28405
06896853,marlene,evans,weldon,27890
01674542,judy,buchanan,spruce pine,28777
06943671,elizabeth,holt,asheville,28805
03668521,george,novotny,raleigh,27613
07095872,jefferey,holoman,greenville,27858
01127810,kimberly,jones,richlands,28574
07997788,anthony,alvarez,raleigh,27604
05418023,miles,fitch,chapel hill,27517
03238191,christina,walters,fairview,28730
05349520,patricia,wyatt,raleigh,27616
04871861,joseph,collins,mount airy,27030
04656589,randall,wilkerson,burlington,27215
05003052,jamie,horne,morehead city,28557
07708207,helen,atkins,advance,27006
00576253,marvin,simonds,bryson city,28713
07096210,patricia,averette,mebane,27302
03527916,tara,jacobs,pembroke,28372
01287415,doretha,shannon,winston salem,27127
03641276,robin,leonhardt,morganton,28655
07930725,nafisah,haneet,fayetteville,28304
01501906,eric,poole,high point,27265
03199647,john,smith,carthage,28327
01461104,julia,herring,roseboro,28382
01911915,bynum,minton,wilkesboro,28697
01896893,ronald,storberg,charlotte,28209
02859619,freddy,ragan,elizabethtown,28337
02825137,laura,mcgonagle,concord,28025
04277718,karen,watson,lenoir,28645
04906080,lewis,kellogg,chapel hill,27517
07710933,clint,lister,durham,27701
03169109,meng-lan,pao,cary,27511
05153105,joshua,doss,kernersville,27284
05077933,jeremy,horsley,hope mills,28348
04531271,brannon,walters,monroe,28110
02822397,daniel,neal,randleman,27317
05368803,yuri,sheats,fayetteville,28306
07443080,sarah,marsh,hickory,28601
06345124,bonnie,barrett,greenville,27834
00563156,paul,geer,bennett,27208
05109612,charles,deal,wilmington,28405
06931305,stephen,riegler,durham,27713
07422586,austin,mcneill,jacksonville,28546
03374354,ernest,thomas,mebane,27302
02582616,james,sweeney,raleigh,27616
07950485,jan,adams,vale,28168
05058645,willie,pearson,morganton,28655
05024372,carroll,loonam,hobbsville,27946
04765932,nathanael,gatlin,durham,27712
01913551,arthur,link,winston salem,27104
04896627,martin,duerrich,waxhaw,28173
00821891,darnell,manchester,charlotte,28227
00339848,nera,godbey,advance,27006
07876181,dionetta,boone,charlotte,28208
00881696,susan,wright,graham,27253
07229203,daryl,buckland,durham,27705
01658551,bradford,jensen,chapel hill,27514
02040888,peggy,petrizzi,emerald isle,28594
05649699,ashleigh,essic,kernersville,27284
03205444,barbara,duncker,arden,28704
06115607,mathew,wohlscheid,cary,27519
04146690,maria,hampton,charlotte,28277
02888098,paul,atkins,spruce pine,28777
03593352,amanda,rodgers,charlotte,28226
01173201,doris,kee,gates,27937
04963677,aurelia,kaasa,kelford,27847
00056949,mary,morrison,greensboro,27405
01963585,teresa,geiger,winston salem,27104
04433672,stephen,schroeder,morehead city,28557
07032069,byron,nash,charlotte,28212
01404491,denise,yale,mayodan,27027
